[02:05:09 | 13-02-2025] Transaction Confirmed: https://reddio-devnet.l2scan.co/tx/0x1c2c49ae998396441501f8f30dc0126a153ab6fb0e0c9b30ae6b03ba3fe7cd81
Error:
[09:19:51 | 05-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x575e14c9424861c77d87eb7a24fd2b8e85e2b5870dee81d29dba1550a04c7398
[09:22:54 | 05-04-2025] Transfer Task failed for 0xF59C2ff3901753Ccc6B6E8FedcC957c131b7ab26: Request failed with status code 400
[09:22:57 | 05-04-2025] Bridge Task successful for 0xF59C2ff3901753Ccc6B6E8FedcC957c131b7ab26
Error:
[09:26:49 | 06-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x28be653901adebc5404a64912a5153bf30154a7354c0e37101514ce16f3ae6a7
[09:29:52 | 06-04-2025] Transfer Task failed for 0xF59C2ff3901753Ccc6B6E8FedcC957c131b7ab26: Request failed with status code 400
[09:29:55 | 06-04-2025] Bridge Task successful for 0xF59C2ff3901753Ccc6B6E8FedcC957c131b7ab26
Error:
[09:25:51 | 07-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x1b606147b0225c643fa2a708ff45f3d3a19334788298c38788cbe23a4ba6c643
[09:28:55 | 07-04-2025] Transfer Task failed for 0xF59C2ff3901753Ccc6B6E8FedcC957c131b7ab26: Request failed with status code 400
[09:28:58 | 07-04-2025] Bridge Task successful for 0xF59C2ff3901753Ccc6B6E8FedcC957c131b7ab26
Error:
[09:22:49 | 08-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x57b19eba31ff702f6778819049af4d201f3af82b432141a8f14e20c9e7375437
[09:25:52 | 08-04-2025] Transfer Task failed for 0xF59C2ff3901753Ccc6B6E8FedcC957c131b7ab26: Request failed with status code 400
[09:25:55 | 08-04-2025] Bridge Task successful for 0xF59C2ff3901753Ccc6B6E8FedcC957c131b7ab26
Error:
[09:24:15 | 09-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x341f48085af312e296a2315fca0b6438425c3f09d24d8e7418e93a11d1374d05
[09:27:18 | 09-04-2025] Transfer Task failed for 0xF59C2ff3901753Ccc6B6E8FedcC957c131b7ab26: Request failed with status code 400
[09:27:21 | 09-04-2025] Bridge Task successful for 0xF59C2ff3901753Ccc6B6E8FedcC957c131b7ab26
Error:
[09:22:49 | 10-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x72531e69dfdbe9afa85bad5f5fadf421b830ffc84b6b169346d93cdb054ac2e4
[09:25:52 | 10-04-2025] Transfer Task failed for 0xF59C2ff3901753Ccc6B6E8FedcC957c131b7ab26: Request failed with status code 400
[09:25:55 | 10-04-2025] Bridge Task successful for 0xF59C2ff3901753Ccc6B6E8FedcC957c131b7ab26
Error:
[09:23:39 | 11-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x26bad68140d8bb04b2091fa57d208da5dc983703cba0e87167672a9411bbd051
[09:26:42 | 11-04-2025] Transfer Task failed for 0xF59C2ff3901753Ccc6B6E8FedcC957c131b7ab26: Request failed with status code 400
[09:26:45 | 11-04-2025] Bridge Task successful for 0xF59C2ff3901753Ccc6B6E8FedcC957c131b7ab26
Error:
[09:20:39 | 12-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x3dbfc8830736a40b5a43d16419748e7abaf8f59ec9b2071811fd01be085540f3
[09:23:42 | 12-04-2025] Transfer Task failed for 0xF59C2ff3901753Ccc6B6E8FedcC957c131b7ab26: Request failed with status code 400
[09:23:45 | 12-04-2025] Bridge Task successful for 0xF59C2ff3901753Ccc6B6E8FedcC957c131b7ab26
Error:
[10:40:38 | 13-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x75bd44f9b4344761e38e40ea2cffb0705726f89af7ccfb7d6438c45cc9594de7
[10:43:41 | 13-04-2025] Transfer Task failed for 0xF59C2ff3901753Ccc6B6E8FedcC957c131b7ab26: Request failed with status code 400
[10:43:44 | 13-04-2025] Bridge Task successful for 0xF59C2ff3901753Ccc6B6E8FedcC957c131b7ab26
Error:
[09:27:15 | 14-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xb0aabe8e139d95ee76da98d96b7d8feef5447862ad1ac22a527c5b78c5fa309e
[09:30:19 | 14-04-2025] Transfer Task failed for 0xF59C2ff3901753Ccc6B6E8FedcC957c131b7ab26: Request failed with status code 400
[09:30:22 | 14-04-2025] Bridge Task successful for 0xF59C2ff3901753Ccc6B6E8FedcC957c131b7ab26
Error:
[09:26:25 | 15-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x1ae20925e896a41d1a72bc61d2a2b6e7b68b70ec87c0a22e02143d37749c0032
[09:29:28 | 15-04-2025] Transfer Task failed for 0xF59C2ff3901753Ccc6B6E8FedcC957c131b7ab26: Request failed with status code 400
[09:29:31 | 15-04-2025] Bridge Task successful for 0xF59C2ff3901753Ccc6B6E8FedcC957c131b7ab26
Error:
[09:25:49 | 16-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xbf127a70ae61d8d448f0cbb9c356d26a9fb91d36ac84165de9e0c9398347c35f
[09:28:53 | 16-04-2025] Transfer Task failed for 0xF59C2ff3901753Ccc6B6E8FedcC957c131b7ab26: Request failed with status code 400
[09:28:56 | 16-04-2025] Bridge Task successful for 0xF59C2ff3901753Ccc6B6E8FedcC957c131b7ab26
Error:
[09:24:37 | 17-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x26f5f5b3e5fc5bf0d2a6846b6f603426c8671f483ea3641e652953216a26f0ab
[09:27:40 | 17-04-2025] Transfer Task failed for 0xF59C2ff3901753Ccc6B6E8FedcC957c131b7ab26: Request failed with status code 400
[09:27:43 | 17-04-2025] Bridge Task successful for 0xF59C2ff3901753Ccc6B6E8FedcC957c131b7ab26
